customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,ServiceCount,ContractRisk,TenureGroup,HasSupport,HasStreaming,ValueScore,CustomerSegment
5375-XLDOF,Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.35,7665.8,No,111.09855072463769,8,1,Loyal (49-72m),1,1,0.9570646766169153,High Value
1172-VIYBP,Male,No,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05,No,69.54811320754717,5,1,Loyal (49-72m),1,1,0.6016086235489221,High Value
5649-VUKMC,Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.5,1115.15,Yes,92.92916666666667,4,2,New (0-12m),0,1,0.527860696517413,Medium Value
6559-PDZLR,Male,No,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,No,97.57692307692308,5,3,Established (25-48m),1,1,0.6244444444444445,High Value
8992-OBVDG,Male,No,No,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.65,1393.6,No,66.36190476190475,3,3,Early (13-24m),0,1,0.37577114427860697,Medium Value
4273-MBHYA,Female,No,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,No,89.35,3,3,New (0-12m),0,1,0.430033167495854,Medium Value
4724-WXVWF,Male,No,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,No,92.61041666666667,5,3,Established (25-48m),1,1,0.7272636815920398,High Value
5701-GUXDC,Female,No,Yes,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,978.6,No,37.63846153846154,2,2,Established (25-48m),1,0,0.246832504145937,Low Value
1460-UZPRJ,Male,No,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1258.15,No,20.96916666666667,1,1,Loyal (49-72m),0,0,0.34348258706467666,Medium Value
6082-GLJIX,Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,331.35,No,18.408333333333335,1,3,Early (13-24m),0,0,0.10597014925373135,Low Value
5143-EGQFK,Female,Yes,No,No,10,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,291.4,Yes,29.139999999999997,1,3,New (0-12m),1,0,0.12361525704809287,Low Value
4919-IKATY,Male,No,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,453.75,Yes,90.75,4,3,New (0-12m),1,0,0.4233001658374793,Medium Value
2495-TTHBQ,Female,No,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.4,84.75,No,21.1875,1,2,New (0-12m),0,0,0.0350580431177446,Low Value
0485-ZBSLN,Male,No,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,1715.1,No,26.386153846153846,2,1,Loyal (49-72m),0,0,0.3999170812603649,Medium Value
3810-PJUHR,Male,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,1715.15,No,24.502142857142857,2,1,Loyal (49-72m),0,0,0.43127694859038146,Medium Value
9050-QLROH,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,Yes,88.73611111111111,4,3,Early (13-24m),0,1,0.5325373134328358,Medium Value
0847-HGRML,Male,No,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.0,1250.1,No,20.16290322580645,1,1,Loyal (49-72m),0,0,0.35489220563847435,Medium Value
8232-CTLKO,Female,No,Yes,Yes,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,59.75,3996.8,No,60.55757575757576,3,1,Loyal (49-72m),1,1,0.6144278606965174,High Value
9227-YBAXE,Female,No,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.5,5215.1,No,80.2323076923077,7,1,Loyal (49-72m),1,1,0.74469320066335,High Value
6168-WFVVF,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,235.5,Yes,78.5,1,3,New (0-12m),0,0,0.32741293532338306,Low Value
9860-LISIZ,Female,No,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,673.2,No,19.8,1,3,Established (25-48m),0,0,0.2014262023217247,Low Value
0112-QAWRZ,Male,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,No,90.1375,4,3,Early (13-24m),0,1,0.5220232172470978,Medium Value
0877-SDMBN,Female,No,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05,Yes,104.42685185185185,6,2,Loyal (49-72m),1,1,0.8116417910447762,High Value
2786-GCDPI,Female,Yes,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35,No,104.447,6,3,Loyal (49-72m),1,1,0.7953897180762852,High Value
4043-MKDTV,Male,No,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75,No,102.70070422535211,6,1,Loyal (49-72m),1,1,0.9138474295190713,High Value
8065-YKXKD,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65,Yes,79.965,2,3,New (0-12m),0,0,0.39286898839137646,Medium Value
9637-EIHEQ,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,50.8,Yes,50.8,2,3,New (0-12m),1,0,0.19988391376451076,Low Value
9229-RQABD,Male,No,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.75,424.5,No,23.583333333333332,2,2,Early (13-24m),0,0,0.1328358208955224,Low Value
8313-KTIHG,Male,No,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.3,249.4,No,62.35,3,3,New (0-12m),1,1,0.2792371475953565,Low Value
5320-BRKGK,Female,No,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.8,4415.75,No,76.13362068965517,6,1,Loyal (49-72m),1,1,0.665804311774461,High Value
6284-KMNUF,Female,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,No,94.11785714285715,5,2,Loyal (49-72m),1,1,0.7872305140961857,High Value
9689-PTNPG,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,Yes,72.275,2,3,New (0-12m),0,1,0.3812603648424544,Medium Value
9465-RWMXL,Male,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.9,2447.95,Yes,76.4984375,3,3,Established (25-48m),0,0,0.5398673300165838,Medium Value
6229-UOLQL,Male,No,Yes,Yes,56,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,52.0,2884.9,No,51.51607142857143,4,2,Loyal (49-72m),1,1,0.512603648424544,Medium Value
2362-IBOOY,Male,No,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,3050.15,Yes,84.72638888888889,3,3,Established (25-48m),0,1,0.5970149253731343,High Value
3137-LUPIX,Female,No,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.4,253.0,No,63.25,4,3,New (0-12m),1,1,0.2977446102819237,Low Value
0843-WTBXE,Male,No,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,Yes,85.23113207547169,3,3,Loyal (49-72m),0,1,0.6956384742951907,High Value
6143-JQKEA,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.8,436.2,No,43.62,1,3,New (0-12m),0,0,0.22003316749585403,Low Value
8676-OOQEJ,Male,No,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.5,118.4,No,29.6,1,3,New (0-12m),1,0,0.09535655058043117,Low Value
5515-IDEJJ,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes,19.9,1,3,New (0-12m),0,0,0.015406301824212262,Low Value
9701-CDXHR,Female,No,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,No,71.56078431372549,1,3,Loyal (49-72m),0,0,0.5872139303482588,High Value
7450-NWRTR,Male,Yes,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15,Yes,100.0125,5,3,New (0-12m),0,1,0.5514427860696518,Medium Value
8124-NZVGJ,Female,No,No,No,6,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.25,255.6,No,42.6,3,2,New (0-12m),1,1,0.21840796019900496,Low Value
2162-FRZAA,Male,No,Yes,Yes,63,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05,No,38.01666666666667,3,1,Loyal (49-72m),1,0,0.4759701492537314,Medium Value
5376-DEQCP,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,Yes,70.6,1,3,New (0-12m),0,0,0.31809286898839134,Low Value
5118-MUEYH,Female,No,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,105.90729166666667,6,3,Established (25-48m),1,1,0.7851741293532337,High Value
9095-HFAFX,Female,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.0,389.6,Yes,77.92,2,3,New (0-12m),0,1,0.40240464344941956,Medium Value
5627-TVBPP,Female,No,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.1,644.5,No,18.414285714285715,1,2,Established (25-48m),0,0,0.20548922056384744,Low Value
2379-ENZGV,Male,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,523.5,Yes,87.25,3,3,New (0-12m),0,1,0.43094527363184076,Medium Value
3936-QQFLL,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,39.3,No,19.65,1,3,New (0-12m),0,0,0.020066334991708124,Low Value
2589-AYCRP,Female,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,989.05,No,19.781,1,2,Loyal (49-72m),0,0,0.2867330016583748,Low Value
4067-HLYQI,Female,No,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1,No,72.9121212121212,1,3,Established (25-48m),0,0,0.4946766169154229,Medium Value
5124-EOGYE,Male,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,638.55,No,20.598387096774193,1,1,Established (25-48m),0,0,0.1853565505804312,Low Value
5057-RKGLH,Female,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,191.1,No,21.233333333333334,1,1,New (0-12m),0,0,0.06253731343283583,Low Value
0292-WEGCH,Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,No,83.77870370370371,7,3,Loyal (49-72m),1,1,0.7056716417910449,High Value
8910-ICHIU,Female,No,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,4664.2,No,101.39565217391304,5,2,Established (25-48m),1,1,0.7176451077943615,High Value
4097-YODCF,Male,No,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8,No,102.08235294117648,6,2,Established (25-48m),1,1,0.6996351575456052,High Value
9715-WZCLW,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3,No,97.32816901408451,5,1,Loyal (49-72m),1,1,0.865787728026534,High Value
9786-YWNHU,Female,No,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,63.55,4014.2,No,63.717460317460315,5,1,Loyal (49-72m),1,0,0.6204477611940299,High Value
6407-GSJNL,Female,No,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.95,1288.0,No,25.254901960784313,2,1,Loyal (49-72m),0,0,0.32333333333333336,Low Value
6005-OBZPH,Female,Yes,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,2277.65,Yes,87.60192307692309,4,3,Established (25-48m),0,1,0.5677280265339967,Medium Value
4049-ZPALD,Female,No,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,6375.8,No,99.621875,5,1,Loyal (49-72m),1,1,0.8376451077943614,High Value
7932-WPTDS,Female,Yes,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,24.8,0,3,New (0-12m),0,0,0.04466003316749586,Low Value
3733-UOCWF,Male,Yes,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75,No,86.09426229508196,4,2,Loyal (49-72m),1,0,0.7406799336650083,High Value
6833-JMZYP,Female,No,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,1505.45,No,100.36333333333333,4,3,Early (13-24m),0,1,0.5355721393034826,Medium Value
2722-VOJQL,Male,No,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.65,6903.1,Yes,107.8609375,6,2,Loyal (49-72m),1,1,0.877346600331675,High Value
1310-QRITU,Female,No,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,No,50.73888888888889,2,3,Early (13-24m),0,0,0.29134328358208955,Low Value
8961-QDZZJ,Female,No,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.0,5535.8,No,97.11929824561403,4,2,Loyal (49-72m),0,1,0.7748756218905473,High Value
9715-SBVSU,Male,No,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,No,58.253571428571426,4,1,Early (13-24m),1,1,0.33538971807628526,Low Value
8490-BXHEO,Male,Yes,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,No,78.42500000000001,3,3,Early (13-24m),0,0,0.47194029850746266,Medium Value
7173-TETGO,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,5602.25,No,77.80902777777777,3,1,Loyal (49-72m),1,0,0.7597014925373134,High Value
7929-SKFGK,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,8244.3,No,117.77571428571427,8,1,Loyal (49-72m),1,1,0.9623217247097844,High Value
2300-RQGOI,Female,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,741.5,No,19.513157894736842,1,1,Established (25-48m),0,0,0.22185737976782757,Low Value
3563-SVYLG,Male,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,4375.8,No,64.35000000000001,5,1,Loyal (49-72m),1,0,0.6428524046434494,High Value
5228-EXCET,Male,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,Yes,77.5923076923077,2,3,Early (13-24m),0,1,0.4459535655058043,Medium Value
6435-VWCCY,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,5968.4,No,91.82153846153845,5,1,Loyal (49-72m),1,1,0.8055887230514097,High Value
4998-IKFSE,Female,No,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9,No,103.23,5,3,Established (25-48m),0,1,0.6574129353233831,High Value
8630-QSGXK,Male,No,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25,No,76.49509803921569,5,1,Loyal (49-72m),1,1,0.6233333333333333,High Value
2455-USLMV,Female,No,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.75,2613.4,No,84.30322580645162,4,3,Established (25-48m),1,0,0.5692371475953566,High Value
7394-FKDNK,Female,No,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1,Yes,94.78888888888889,3,3,New (0-12m),0,1,0.47507462686567165,Medium Value
9488-FVZCC,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,5661.7,No,78.63472222222222,7,1,Loyal (49-72m),1,1,0.7656716417910447,High Value
6331-LWDTQ,Male,No,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25,Yes,79.425,4,3,New (0-12m),0,1,0.377346600331675,Medium Value
5995-WWKKG,Female,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.8,695.05,No,18.785135135135135,1,2,Established (25-48m),0,0,0.21480928689883913,Low Value
1597-FZREH,Female,No,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,160.8,Yes,80.4,5,3,New (0-12m),1,1,0.3582752902155888,Medium Value
7879-CGSFV,Male,No,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,No,100.94636363636364,5,2,Loyal (49-72m),1,1,0.7989883913764512,High Value
9921-EZKBY,Male,No,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,No,99.2469696969697,5,3,Established (25-48m),1,1,0.6433333333333333,High Value
7432-FFVAR,Female,No,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,4236.6,No,92.10000000000001,4,2,Established (25-48m),1,1,0.6895854063018242,High Value
7246-ZGQDF,Female,No,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,54.5,No,54.5,3,3,New (0-12m),1,0,0.22197346600331677,Low Value
7000-WCEVQ,Female,Yes,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,Yes,58.717499999999994,3,3,Early (13-24m),0,1,0.3699170812603648,Medium Value
0727-IWKVK,Male,No,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,Yes,82.41111111111111,3,3,New (0-12m),0,0,0.41805970149253735,Medium Value
5959-BELXA,Male,Yes,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,Yes,94.3515625,4,3,Established (25-48m),0,1,0.6428524046434494,High Value
4456-RHSNB,Female,No,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9,No,50.67894736842105,2,3,Early (13-24m),0,0,0.2927197346600332,Low Value
3512-IZIKN,Female,No,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,4759.75,Yes,67.99642857142857,5,1,Loyal (49-72m),1,0,0.6697844112769485,High Value
2481-SBOYW,Female,No,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.0,1498.35,No,24.563114754098358,2,1,Loyal (49-72m),0,0,0.3791873963515755,Medium Value
7109-MFBYV,Male,No,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,1233.15,No,47.42884615384616,1,3,Established (25-48m),0,0,0.306832504145937,Low Value
1833-TCXKK,Male,No,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,No,108.50666666666667,6,3,Established (25-48m),0,1,0.7843283582089552,High Value
1832-PEUTS,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),89.1,5411.65,No,87.28467741935484,4,1,Loyal (49-72m),0,1,0.7674295190713101,High Value
6141-OOXUQ,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,Yes,19.65,1,3,New (0-12m),0,0,0.013913764510779428,Low Value
8660-BUETV,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,148.05,No,49.35,1,3,New (0-12m),0,0,0.17487562189054726,Low Value
0580-PIQHM,Female,No,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),101.6,3930.55,No,95.86707317073171,6,2,Established (25-48m),1,1,0.7253897180762852,High Value
5696-CEIQJ,Male,No,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5,No,102.91791044776119,6,1,Loyal (49-72m),1,1,0.8790878938640133,High Value
7503-ZGUZJ,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65,Yes,84.65,3,3,New (0-12m),0,1,0.40197346600331674,Medium Value
1696-HXOWK,Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.65,6856.95,No,96.57676056338028,5,2,Loyal (49-72m),1,1,0.8565339966832505,High Value
3026-ATZYV,Female,No,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,2658.8,No,71.85945945945946,5,2,Established (25-48m),1,1,0.5449585406301823,Medium Value
4012-YCFAI,Male,No,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,No,62.769999999999996,4,1,Loyal (49-72m),1,0,0.5906467661691543,High Value
2506-TNFCO,Female,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,69.55,1,3,New (0-12m),0,0,0.3118242122719734,Low Value
